# ----------------------------------------
# RW Las Vegas - GA4
# Free form-Dining - Filter Interaction Discovery
# 20260401-20260629
# ----------------------------------------

Page path + query string,Event name,Page title,Link URL,CTA Type,Event count,Total users
,,,,,5010,3701,Grand total
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30,(not set),398,330
/dining/?toid=tab-bars-lounges,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/alle-lounge-on-66-starlight-reservations-las-vegas?restref=1331188&lang=,(not set),342,307
/dining/?toid=tab-casual-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/juniors-resorts-world-las-vegas,(not set),236,209
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/restref/client/?restref=1342774&lang=en-US&ot_source=Resorts%20World%20Las,(not set),164,145
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/stubborn-seed-las-vegas-reservations-las-vegas?restref=1335541&lang=en-U,(not set),156,143
/dining/?toid=tab-casual-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/restref/client/?restref=1383328&lang=en-US&ot_source=Restaurant%20website&,(not set),140,131
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/kusa-nori-resorts-world-las-vegas-reservations-las-vegas?restref=1217548,(not set),134,124
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/wallys-las-vegas-reservations-las-vegas?restref=1308319&lang=en-US&ot_so,(not set),132,122
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/genting-palace-resorts-world-las-vegas-reservations-las-vegas?restref=12,(not set),122,120
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/viva-by-ray-garcia-resorts-world-las-vegas-reservations-las-vegas?restre,(not set),102,100
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/fuhu-resorts-world-las-vegas-reservations-las-vegas?restref=1188436&lang,(not set),94,64
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/aqualv/resorts-world-website?utm_source=RWLasVegas.com&utm_m,(not set),86,85
/dining/?toid=tab-bars-lounges,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/alleloungeon66/reservations/create/search/,(not set),74,33
/dining/?toid=tab-bars-lounges,click,Explore Dining Options at Resorts World Las Vegas,https://www.gatsbysvegas.com/reservations/?utm_source=RWLV&utm_medium=button&utm_id=reservations,(not set),72,37
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/crossroads-kitchen-las-vegas-reservations-las-vegas?restref=1309441&lang,(not set),72,70
/dining/?toid=tab-casual-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/redtail-resorts-world-las-vegas-reservations-las-vegas?restref=1188442&l,(not set),62,64
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,http://rewardsrwlv.joingo.com/,(not set),40,33
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/wallysrwlasvegas/reservations/create/search/,(not set),40,17
/dining/?toid=tab-casual-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/viva-by-ray-garcia-resorts-world-las-vegas-reservations-las-vegas?restre,(not set),38,37
/dining/?toid=tab-casual-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/restref/client/?restref=1342774&lang=en-US&ot_source=Resorts%20World%20Las,(not set),38,25
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&ot_source=adwords,(not set),38,35
/dining/?toid=tab-famous-foods&hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/restref/client/?restref=1342774&lang=en-US&corrid=4df41b2b-3339-4b27-b3ba-,(not set),36,37
/dining/?toid=tab-casual-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/dawghousebarandsaloon/reservations/create/search/,(not set),34,33
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/booking/restref/availability?lang=en-US&correlationId=ba8a19ca-4018-4923-9,(not set),34,35
/dining/?toid=tab-casual-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/wallys-las-vegas-reservations-las-vegas?restref=1308319&lang=en-US&ot_so,(not set),32,23
/dining/?toid=tab-casual-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30,(not set),32,33
/dining/?toid=tab-famous-foods&hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/viva-by-ray-garcia-resorts-world-las-vegas-reservations-las-vegas?restre,(not set),32,23
/dining/?toid=tab-famous-foods&hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&ot_source=adwords,(not set),32,19
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/stubbornseedlv/reservations/create/search/,(not set),32,10
/dining/?toid=tab-bars-lounges,click,Explore Dining Options at Resorts World Las Vegas,https://www.eightloungelv.com/reservations/,(not set),30,12
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/brezza/reservations/create/search/,(not set),30,29
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/alle-lounge-on-66-starlight-reservations-las-vegas?restref=1331188&lang=,(not set),28,15
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/kusanori/reservations/create/search/,(not set),28,10
/dining/?toid=tab-casual-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/crossroads-kitchen-las-vegas-reservations-las-vegas?restref=1309441&lang,(not set),24,25
/dining/?toid=tab-famous-foods&hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/wallys-las-vegas-reservations-las-vegas?restref=1308319&lang=en-US&ot_so,(not set),24,10
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/rwlvcrossroads/reservations/create/search/,(not set),24,15
/dining/?toid=tab-casual-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/juniors-resorts-world-las-vegas?ot_source=adwords,(not set),22,15
/dining/?toid=tab-famous-foods&hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,click,Explore Dining Options at Resorts World Las Vegas,http://rewardsrwlv.joingo.com/,(not set),22,10
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/restref/client/?restref=1342774&lang=en-US&corrid=4df41b2b-3339-4b27-b3ba-,(not set),22,15
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/vivabyraygarcialasvegas/reservations/create/search/,(not set),22,10
/dining/?toid=tab-bars-lounges,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/redtail-resorts-world-las-vegas-reservations-las-vegas?restref=1188442&l,(not set),20,15
/dining/?toid=tab-famous-foods&hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/juniors-resorts-world-las-vegas?ot_source=adwords,(not set),20,8
/dining/?toid=tab-famous-foods&hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/kusa-nori-resorts-world-las-vegas-reservations-las-vegas?restref=1217548,(not set),20,17
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/gentingpalace/reservations/create/search/,(not set),20,15
/dining/?toid=tab-casual-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/kusa-nori-resorts-world-las-vegas-reservations-las-vegas?restref=1217548,(not set),18,15
/dining/?toid=tab-casual-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/restref/client/?restref=1383328&lang=en-US&corrid=86f72692-9e18-4a0e-8560-,(not set),18,8
/dining/?toid=tab-casual-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/aqualv/resorts-world-website?utm_source=RWLasVegas.com&utm_m,(not set),18,19
/dining/?toid=tab-famous-foods&hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/genting-palace-resorts-world-las-vegas-reservations-las-vegas?restref=12,(not set),18,8
/dining/?toid=tab-famous-foods&hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/stubborn-seed-las-vegas-reservations-las-vegas?restref=1335541&lang=en-U,(not set),18,17
/dining/?toid=tab-casual-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/fuhu-resorts-world-las-vegas-reservations-las-vegas?restref=1188436&lang,(not set),16,10
/dining/?toid=tab-casual-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/stubborn-seed-las-vegas-reservations-las-vegas?restref=1335541&lang=en-U,(not set),16,15
/dining/?toid=tab-famous-foods,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/juniors-resorts-world-las-vegas,(not set),16,12
/dining/?toid=tab-famous-foods,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/wallys-las-vegas-reservations-las-vegas?restref=1308319&lang=en-US&ot_so,(not set),16,10
/dining/?toid=tab-famous-foods,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30,(not set),16,10
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/stubbornseed/reservations/create/search/,(not set),16,12
/dining/?toid=tab-bars-lounges,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/restref/client/?restref=1383328&lang=en-US&ot_source=Restaurant%20website&,(not set),14,6
/dining/?toid=tab-casual-dining,click,Explore Dining Options at Resorts World Las Vegas,http://rewardsrwlv.joingo.com/,(not set),14,6
/dining/?toid=tab-casual-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/booking/restref/availability?lang=en-US&correlationId=ba8a19ca-4018-4923-9,(not set),14,10
/dining/?toid=tab-famous-foods,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/kusa-nori-resorts-world-las-vegas-reservations-las-vegas?restref=1217548,(not set),14,8
/dining/?toid=tab-famous-foods&hsa_acc=8262773001&hsa_cam=23682504876&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/restref/client/?restref=1342774&lang=en-US&corrid=4df41b2b-3339-4b27-b3ba-,(not set),14,2
/dining/?toid=tab-famous-foods&hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/coppersun/reservations/create/search/?ot_source=adwords,(not set),14,6
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/juniors-resorts-world-las-vegas,(not set),14,8
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/coppersun/reservations/create/search/,(not set),14,6
/dining/?toid=tab-bars-lounges,click,Explore Dining Options at Resorts World Las Vegas,http://rewardsrwlv.joingo.com/,(not set),12,8
/dining/?toid=tab-bars-lounges,click,Explore Dining Options at Resorts World Las Vegas,https://www.gatsbysvegas.com/reservations/?utm_source=RWLV&utm_medium=button&utm_id=reservations&ot_,(not set),12,10
/dining/?toid=tab-bars-lounges,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/viva-by-ray-garcia-resorts-world-las-vegas-reservations-las-vegas?restre,(not set),12,6
/dining/?toid=tab-casual-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/alle-lounge-on-66-starlight-reservations-las-vegas?restref=1331188&lang=,(not set),12,12
/dining/?toid=tab-casual-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/genting-palace-resorts-world-las-vegas-reservations-las-vegas?restref=12,(not set),12,6
/dining/?toid=tab-famous-foods,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/viva-by-ray-garcia-resorts-world-las-vegas-reservations-las-vegas?restre,(not set),12,12
/dining/?toid=tab-famous-foods&hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/fuhu-resorts-world-las-vegas-reservations-las-vegas?restref=1188436&lang,(not set),12,4
/dining/?toid=tab-bars-lounges,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/juniors-resorts-world-las-vegas,(not set),10,6
/dining/?toid=tab-bars-lounges,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/gatsbyscocktaillounge/reservations/create/search/,(not set),10,8
/dining/?toid=tab-bars-lounges,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/redtail/reservations/create/search/,(not set),10,8
/dining/?toid=tab-bars-lounges,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/aqualv/resorts-world-website?utm_source=RWLasVegas.com&utm_m,(not set),10,6
/dining/?toid=tab-casual-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/vivabyraygarcialasvegas/reservations/create/search/,(not set),10,6
/dining/?toid=tab-casual-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/wallysrwlasvegas/reservations/create/search/,(not set),10,8
/dining/?toid=tab-famous-foods,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/alle-lounge-on-66-starlight-reservations-las-vegas?restref=1331188&lang=,(not set),10,6
/dining/?toid=tab-famous-foods&hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/restref/client/?restref=1383328&lang=en-US&corrid=86f72692-9e18-4a0e-8560-,(not set),10,8
/dining/?toid=tab-famous-foods&hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/brezza/reservations/create/search/?ot_source=adwords,(not set),10,4
/dining/?toid=tab-famous-foods&hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/fuhu/reservations/create/search/?ot_source=adwords,(not set),10,4
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/alleloungeon66/reservations/create/search/,(not set),10,10
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/kusanori/reservations/create/search/?ot_source=adwords,(not set),10,4
/dining/?toid=tab-bars-lounges,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/wallys-las-vegas-reservations-las-vegas?restref=1308319&lang=en-US&ot_so,(not set),8,6
/dining/?toid=tab-bars-lounges,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/alleloungeon66/reservations/create/search/?ot_source=adwords,(not set),8,4
/dining/?toid=tab-bars-lounges,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/dawghousebarandsaloon/reservations/create/search/,(not set),8,4
/dining/?toid=tab-bars-lounges,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/eightcigarlounge/reservations/create/search/,(not set),8,4
/dining/?toid=tab-bars-lounges,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30,(not set),8,4
/dining/?toid=tab-casual-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/dawghousebarandsaloon/reservations/create/search/?ot_source=adwor,(not set),8,4
/dining/?toid=tab-casual-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/kusanori/reservations/create/search/,(not set),8,4
/dining/?toid=tab-casual-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/redtail/reservations/create/search/,(not set),8,6
/dining/?toid=tab-famous-foods,click,Explore Dining Options at Resorts World Las Vegas,http://rewardsrwlv.joingo.com/,(not set),8,6
/dining/?toid=tab-famous-foods,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/fuhu-resorts-world-las-vegas-reservations-las-vegas?restref=1188436&lang,(not set),8,6
/dining/?toid=tab-famous-foods&hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/wallysrwlasvegas/reservations/create/search/?ot_source=adwords,(not set),8,6
/dining/?toid=tab-famous-foods&hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/aqualv/resorts-world-website?utm_source=RWLasVegas.com&utm_m,(not set),8,6
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/fuhu/reservations/create/search/,(not set),8,2
/dining/?toid=tab-quick-eats,click,Explore Dining Options at Resorts World Las Vegas,http://rewardsrwlv.joingo.com/,(not set),8,6
/dining/?toid=tab-quick-eats,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/alle-lounge-on-66-starlight-reservations-las-vegas?restref=1331188&lang=,(not set),8,6
/dining/?toid=tab-quick-eats,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/restref/client/?restref=1383328&lang=en-US&ot_source=Restaurant%20website&,(not set),8,2
/dining/?toid=tab-bars-lounges,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/restref/client/?restref=1342774&lang=en-US&ot_source=Resorts%20World%20Las,(not set),6,6
/dining/?toid=tab-casual-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.gatsbysvegas.com/reservations/?utm_source=RWLV&utm_medium=button&utm_id=reservations,(not set),6,2
/dining/?toid=tab-casual-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.hilton.com/en/hilton-honors/,(not set),6,4
/dining/?toid=tab-famous-foods,click,Explore Dining Options at Resorts World Las Vegas,https://www.gatsbysvegas.com/reservations/?utm_source=RWLV&utm_medium=button&utm_id=reservations,(not set),6,4
/dining/?toid=tab-famous-foods,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/crossroads-kitchen-las-vegas-reservations-las-vegas?restref=1309441&lang,(not set),6,2
/dining/?toid=tab-famous-foods,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/genting-palace-resorts-world-las-vegas-reservations-las-vegas?restref=12,(not set),6,6
/dining/?toid=tab-famous-foods,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/restref/client/?restref=1383328&lang=en-US&ot_source=Restaurant%20website&,(not set),6,4
/dining/?toid=tab-famous-foods,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/vivabyraygarcialasvegas/reservations/create/search/,(not set),6,4
/dining/?toid=tab-famous-foods,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/aqualv/resorts-world-website?utm_source=RWLasVegas.com&utm_m,(not set),6,4
/dining/?toid=tab-famous-foods,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&_gl=1*af6jc5*_gcl_au*MTg,(not set),6,2
/dining/?toid=tab-famous-foods&hsa_acc=8262773001&hsa_cam=23682504876&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/genting-palace-resorts-world-las-vegas-reservations-las-vegas?restref=12,(not set),6,2
/dining/?toid=tab-famous-foods&hsa_acc=8262773001&hsa_cam=23682504876&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/juniors-resorts-world-las-vegas?ot_source=adwords,(not set),6,2
/dining/?toid=tab-famous-foods&hsa_acc=8262773001&hsa_cam=23682504876&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/redtail-resorts-world-las-vegas-reservations-las-vegas?restref=1188442&l,(not set),6,2
/dining/?toid=tab-famous-foods&hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/crossroads-kitchen-las-vegas-reservations-las-vegas?restref=1309441&lang,(not set),6,2
/dining/?toid=tab-famous-foods&hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/vivabyraygarcialasvegas/reservations/create/search/?ot_source=adw,(not set),6,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://booketing.com/microsite/zouksummerseries/event/1223/40913607663/zouk-summer-series?eventcode,(not set),6,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/restref/client/?restref=1383328&lang=en-US&ot_source=Restaurant%20website&,(not set),6,2
/dining/?toid=tab-fine-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/gentingpalace/reservations/create/search/?ot_source=adwords,(not set),6,4
/dining/?toid=tab-quick-eats,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/juniors-resorts-world-las-vegas,(not set),6,6
/dining/?toid=tab-bars-lounges,click,Explore Dining Options at Resorts World Las Vegas,https://booketing.com/microsite/zouksummerseries/event/1223/40913607663/zouk-summer-series?eventcode,(not set),4,4
/dining/?toid=tab-bars-lounges,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/stubborn-seed-las-vegas-reservations-las-vegas?restref=1335541&lang=en-U,(not set),4,4
/dining/?toid=tab-bars-lounges,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/gatsbyscocktaillounge/reservations/create/search/?_gl=1*o9qnv6*_g,(not set),4,2
/dining/?toid=tab-casual-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.eightloungelv.com/reservations/,(not set),4,2
/dining/?toid=tab-casual-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/alleloungeon66/reservations/create/search/,(not set),4,0
/dining/?toid=tab-casual-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/brezza/reservations/create/search/,(not set),4,4
/dining/?toid=tab-casual-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/coppersun/reservations/create/search/,(not set),4,2
/dining/?toid=tab-casual-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/fuhu/reservations/create/search/,(not set),4,2
/dining/?toid=tab-casual-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/redtail/reservations/create/search/?ot_source=adwords,(not set),4,2
/dining/?toid=tab-casual-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&_gl=1*1135mr9*_gcl_aw*R0,(not set),4,2
/dining/?toid=tab-casual-dining,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&ot_source=adwords,(not set),4,2
/dining/?toid=tab-famous-foods,click,Explore Dining Options at Resorts World Las Vegas,https://www.eightloungelv.com/reservations/,(not set),4,0
/dining/?toid=tab-famous-foods,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/juniors-resorts-world-las-vegas?ot_source=adwords,(not set),4,2
/dining/?toid=tab-famous-foods,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/r/redtail-resorts-world-las-vegas-reservations-las-vegas?restref=1188442&l,(not set),4,4
/dining/?toid=tab-famous-foods,click,Explore Dining Options at Resorts World Las Vegas,https://www.opentable.com/restref/client/?restref=1342774&lang=en-US&ot_source=Resorts%20World%20Las,(not set),4,2
/dining/?toid=tab-famous-foods,click,Explore Dining Options at Resorts World Las Vegas,https://www.sevenrooms.com/explore/alleloungeon66/reservations/create/search/,(not set),4,2
